,adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks
6220,0001657853-25-000057,1657853,"HERTZ GLOBAL HOLDINGS, INC",7510.0,US,FL,ESTERO,33928,8501 WILLIAMS ROAD,3RD FLOOR,(239) 301-7000,US,FL,ESTERO,33928,8501 WILLIAMS ROAD,3RD FLOOR,US,DE,611770902,"HERTZ RENTAL CAR HOLDING COMPANY, INC.",20151109.0,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-12,2025-05-12 17:27:00,0,1,htzz-20250331_htm.xml,2,47129
6221,0001662991-25-000085,1662991,SEZZLE INC.,7389.0,US,MN,MINNEAPOLIS,55402,700 NICOLLET MALL,SUITE 640,651-240-6001,US,MN,MINNEAPOLIS,55402,700 NICOLLET MALL,SUITE 640,US,DE,810971660,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-07 17:45:00,0,1,szl-20250331_htm.xml,1,
6222,0001683168-25-003098,1970129,"LEGEND SPICES, INC.",2030.0,,,YEREVAN,,"14 KAJAZNUNI STREET, APT. 70",,374 (99) 432000,,,YEREVAN,,"14 KAJAZNUNI STREET, APT. 70",,US,NV,384247159,,,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-05-05,2025-05-02 19:20:00,0,1,legend_i10k-123124_htm.xml,1,
6223,0001683168-25-003697,1084267,"MOBIQUITY TECHNOLOGIES, INC.",7310.0,US,NY,SHOREHAM,11786,35 TORRINGTON LANE,,516-256-7766,US,NY,SHOREHAM,11786,35 TORRINGTON LANE,,US,NY,113427886,ACE MARKETING & PROMOTIONS INC,19990414.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 15:59:00,0,1,mobiquity_i10q-033125_htm.xml,1,
6224,0001694426-25-000060,1694426,"DELEK US HOLDINGS, INC.",2911.0,US,TN,BRENTWOOD,37027,310 SEVEN SPRINGS WAY,SUITE 500,615-771-6701,US,TN,BRENTWOOD,37027,310 SEVEN SPRINGS WAY,SUITE 500,US,DE,352581557,"DELEK HOLDCO, INC.",20170111.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:29:00,0,1,dk-20250331_htm.xml,1,
6225,0001701478-25-000018,1701478,"AZITRA, INC.",2834.0,US,CT,BRANFORD,06405,"21 BUSINESS PARK DRIVE, SUITE 6",,(203) 489-0183,US,CT,BRANFORD,06405,"21 BUSINESS PARK DRIVE, SUITE 6",,US,DE,464478536,AZITRA INC,20170320.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 17:01:00,0,1,aztr-20250331_htm.xml,1,
6226,0001706946-25-000079,1706946,"VIRGIN GALACTIC HOLDINGS, INC",4700.0,US,CA,TUSTIN,92782,1700 FLIGHT WAY,,(575) 424-2100,US,CA,TUSTIN,92782,1700 FLIGHT WAY,,,,853608069,"VIRGIN GALACTIC VEHICLE HOLDINGS, INC",20191025.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:11:00,0,1,spce-20250331_htm.xml,1,
6227,0001731122-25-000581,1358633,SENTIENT BRANDS HOLDINGS INC.,5734.0,US,NY,NEW YORK,10022,590 MADISON AVE,"21ST, FLOOR",646-202-2897,US,NY,NEW YORK,10022,590 MADISON AVE,"21ST, FLOOR",US,NV,200956471,"INTELLIGENT BUYING, INC.",20060406.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-16,2025-04-16 06:14:00,0,1,e6491_10-k_htm.xml,1,
6228,0001731122-25-000724,1314052,ANAVEX LIFE SCIENCES CORP.,2836.0,US,NY,NEW YORK,10111,630 5TH AVENUE,20TH FLOOR,844-689-3939,US,NY,NEW YORK,10111,630 5TH AVENUE,20TH FLOOR,,,980608404,THRIFTY PRINTING INC.,20050111.0,4-NON,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-13,2025-05-13 16:31:00,0,1,e6578_10q_htm.xml,1,
6229,0001737287-25-000064,1737287,"ALLOGENE THERAPEUTICS, INC.",2836.0,US,CA,SOUTH SAN FRANCISCO,94080,210 EAST GRAND AVENUE,,(650) 457-2700,US,CA,SOUTH SAN FRANCISCO,94080,210 EAST GRAND AVENUE,,,,823562771,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:08:00,0,1,allo-20250331_htm.xml,1,
6230,0001751783-25-000026,1751783,"RHINEBECK BANCORP, INC.",6036.0,US,NY,POUGHKEEPSIE,12601,2 JEFFERSON PLAZA,,845-454-8555,US,NY,POUGHKEEPSIE,12601,2 JEFFERSON PLAZA,,US,MD,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:10:00,0,1,rbkb-20250331x10q_htm.xml,1,
6231,0001818502-25-000006,1818502,OPPFI INC.,6199.0,US,IL,CHICAGO,60601,130 E. RANDOLPH STREET,SUITE 3400,(312) 212-8079,US,IL,CHICAGO,60601,130 E. RANDOLPH STREET,SUITE 3400,,,851648122,FG NEW AMERICA ACQUISITION CORP.,20200717.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 16:23:00,0,1,opfi-20250331_htm.xml,1,
6232,0001213900-25-043743,1970622,"USA RARE EARTH, INC.",1000.0,US,OK,STILLWATER,74075,100 W AIRPORT ROAD,,813-867-6155,US,OK,STILLWATER,74075,100 W AIRPORT ROAD,,KY,,981720278,INFLECTION POINT ACQUISITION CORP. II,20230322.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 09:01:00,0,1,ea0239624-10q_usarare_htm.xml,1,
6233,0001213900-25-044190,2030663,SIZZLE ACQUISITION CORP. II,6770.0,US,DC,WASHINGTON,20011,4201 GEORGIA AVENUE NW,,2028460300,US,DC,WASHINGTON,20011,4201 GEORGIA AVENUE NW,,KY,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 16:06:00,0,1,ea0241182-10q_sizzleacq2_htm.xml,1,
6234,0001213900-25-044282,2016337,PTL LTD,5172.0,HK,,HONG KONG,00000,"ROOM 1112, 11/F, CC WU BUILDING","302-8 HENNESSY ROAD, WAN CHAI",00852 23593388,HK,,HONG KONG,00000,"ROOM 1112, 11/F, CC WU BUILDING","302-8 HENNESSY ROAD, WAN CHAI",,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-05-15,2025-05-15 16:31:00,0,1,ea0241586-20f_ptlltd_htm.xml,1,
6235,0001213900-25-044367,1801417,BYNORDIC ACQUISITION CORP,6770.0,SE,,MALMO,21175,EINAR HANSENS ESPLANAD 29,,46 763 134 695,SE,,MALMO,21175,EINAR HANSENS ESPLANAD 29,,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:04:00,0,1,ea0239815-10q_bynordic_htm.xml,1,
6236,0001213900-25-045417,1838987,"COMPLETE SOLARIA, INC.",3674.0,KY,,GRAND CAYMAN,KY1-1104,C/O MAPLES CORPORATE SERVICES LIMITED,"UGLAND HOUSE, PO BOX 309",(212) 618-1798,KY,,GRAND CAYMAN,KY1-1104,C/O MAPLES CORPORATE SERVICES LIMITED,"UGLAND HOUSE, PO BOX 309",KY,,0,FREEDOM ACQUISITION I CORP.,20210105.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-19,2025-05-19 16:22:00,0,1,ea0242108-10q_complete_htm.xml,1,
6237,0001213900-25-045956,1852973,BOREALIS FOODS INC.,2000.0,CA,ON,OAKVILLE,L6J 7W5,1540 CORNWALL RD. #104,,1 905-278-2200,CA,ON,OAKVILLE,L6J 7W5,1540 CORNWALL RD. #104,,KY,,0,OXUS ACQUISITION CORP.,20210323.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-20,2025-05-20 16:05:00,0,1,ea0242087-10q_borealis_htm.xml,1,
6238,0001213900-25-046180,1922858,"ECD AUTOMOTIVE DESIGN, INC.",3711.0,US,MA,HINGHAM,02043,"24 SHIPYARD DRIVE, SUITE 102",,929-528-0767,US,MA,HINGHAM,02043,"24 SHIPYARD DRIVE, SUITE 102",,US,DE,0,EF HUTTON ACQUISITION CORP I,20220411.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-21,2025-05-20 22:00:00,0,1,ea0242661-10q_ecdauto_htm.xml,1,
6239,0001213900-25-046533,1893219,"ABPRO HOLDINGS, INC.",2836.0,US,NY,NEW YORK,10013,"6 ST JOHNS LANE, FLOOR 5",,248-890-7200,US,NY,NEW YORK,10013,"6 ST JOHNS LANE, FLOOR 5",,US,DE,871013956,ATLANTIC COASTAL ACQUISITION CORP. II,20211110.0,4-NON,0,1231.0,S-1,2025-03-31,,,2025-05-22,2025-05-21 18:38:00,0,1,ea0242615-s1_abpro_htm.xml,1,
6240,0001213900-25-052354,1783036,NLS PHARMACEUTICS LTD.,2834.0,CH,,ZURICH,CH-6370,THE CIRCLE 6,8058,41-41-618-80-00,CH,,ZURICH,CH-6370,THE CIRCLE 6,8058,CH,,0,,,4-NON,0,1231.0,F-4/A,2024-12-31,,,2025-06-09,2025-06-09 08:54:00,0,1,ea0226019-06_htm.xml,1,
6241,0001213900-25-056758,1849737,PATRIA LATIN AMERICAN OPPORTUNITY ACQUISITION CORP.,6770.0,US,NY,NEW YORK,10022,601 LEXINGTON AVENUE,17TH FLOOR,1 (646) 313 6271,US,NY,NEW YORK,10022,601 LEXINGTON AVENUE,17TH FLOOR,KY,,0,PATRIA LATIN AMERICAN GROWTH OPPORTUNITY ACQUISITION CORP.,20210331.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-06-23,2025-06-23 17:05:00,0,1,ea0246075-10q_patria_htm.xml,1,
6242,0001213900-25-057788,1747661,"COLOR STAR TECHNOLOGY CO., LTD.",8200.0,US,NY,NEW YORK,10005,"80 BROAD STREET, 5TH FLOOR",,929-317-2699,US,NY,NEW YORK,10005,"80 BROAD STREET, 5TH FLOOR",,KY,,0,"HUITAO TECHNOLOGY CO., LTD.",20190717.0,4-NON,0,630.0,6-K,2024-12-31,2025.0,Q2,2025-06-25,2025-06-25 16:06:00,0,1,ea0246095-6k_colorstar_htm.xml,1,
6243,0001214659-25-005881,1594204,ZHEN DING RESOURCES INC.,1000.0,CA,QC,SAINT LAMBERT,J45 1W9,99 AVE DE LA MOSELLE,,(438) 376-5317,CA,QC,SAINT LAMBERT,J45 1W9,99 AVE DE LA MOSELLE,,US,DE,113350926,,,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 12:42:00,0,1,zd4425010k_htm.xml,1,
6244,0001275168-25-000106,1275168,FIVE STAR BANCORP,6022.0,US,CA,RANCHO CORDOVA,95670,3100 ZINFANDEL DRIVE,SUITE 100,916-626-5000,US,CA,RANCHO CORDOVA,95670,3100 ZINFANDEL DRIVE,SUITE 100,US,CA,753100966,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-08,2025-05-08 14:21:00,0,1,fsbc-20250331_htm.xml,1,
6245,0001297989-25-000008,1297989,"EXLSERVICE HOLDINGS, INC.",7389.0,US,NY,NEW YORK,10022,320 PARK AVENUE,29TH FLOOR,(212) 277-7100,US,NY,NEW YORK,10022,320 PARK AVENUE,29TH FLOOR,US,DE,820572194,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-29,2025-04-29 16:09:00,0,1,exls-20250331_htm.xml,1,
6246,0001319161-25-000016,1319161,WARNER MUSIC GROUP CORP.,7900.0,US,NY,NEW YORK,10019,1633 BROADWAY,,212-275-2000,US,NY,NEW YORK,10019,1633 BROADWAY,,US,DE,134271875,WMG PARENT CORP.,20050228.0,1-LAF,0,930.0,10-Q,2025-03-31,2025.0,Q2,2025-05-08,2025-05-08 07:28:00,0,1,wmg-20250331_htm.xml,1,
6247,0001326801-25-000054,1326801,"META PLATFORMS, INC.",7370.0,US,CA,MENLO PARK,94025,1 META WAY,,650-543-4800,US,CA,MENLO PARK,94025,1 META WAY,,US,DE,201665019,FACEBOOK INC,20050511.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-01,2025-04-30 20:03:00,0,1,meta-20250331_htm.xml,1,
6248,0001327607-25-000053,1327607,FIRST WESTERN FINANCIAL INC,6022.0,US,CO,DENVER,80202,"1900 SIXTEENTH ST, #1200",,303-531-8100,US,CO,DENVER,80202,"1900 SIXTEENTH ST, #1200",,US,CO,371442266,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:17:00,0,1,myfw-20250331_htm.xml,1,
6249,0001357615-25-000031,1357615,"KBR, INC.",1600.0,US,TX,HOUSTON,77002,601 JEFFERSON STREET,SUITE 3400,(713) 753-2000,US,TX,HOUSTON,77002,601 JEFFERSON STREET,SUITE 3400,US,DE,204536774,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-06,2025-05-06 12:55:00,0,1,kbr-20250404_htm.xml,1,
6250,0001370053-25-000046,1370053,"ANAPTYSBIO, INC",2834.0,US,CA,SAN DIEGO,92121,"10770 WATERIDGE CIRCLE, SUITE 210",,858-362-6295,US,CA,SAN DIEGO,92121,"10770 WATERIDGE CIRCLE, SUITE 210",,US,DE,203828755,ANAPTYSBIO INC,20080828.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-05,2025-05-05 16:20:00,0,1,anab-20250331_htm.xml,1,
6251,0001376474-25-000461,1530185,"AMERITEK VENTURES, INC.",3714.0,US,NV,RENO,89502,"401 RYLAND STREET, SUITE #200A",,312-239-3574,US,NV,RENO,89502,"401 RYLAND STREET, SUITE #200A",,US,NV,274594495,AMERITEK VENTURES,20170714.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-14 19:43:00,0,1,atvk-20250331_htm.xml,1,
6252,0001376474-25-000512,1530185,"AMERITEK VENTURES, INC.",3714.0,US,NV,RENO,89502,"401 RYLAND STREET, SUITE #200A",,312-239-3574,US,NV,RENO,89502,"401 RYLAND STREET, SUITE #200A",,US,NV,274594495,AMERITEK VENTURES,20170714.0,4-NON,0,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-06-05,2025-06-04 17:56:00,0,1,atvk-20241231_htm.xml,1,
6253,0001393311-25-000069,1393311,PUBLIC STORAGE,6798.0,US,CA,GLENDALE,91201-2349,701 WESTERN AVENUE,,818-244-8080,US,CA,GLENDALE,91201-2349,701 WESTERN AVENUE,,US,MD,953551121,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-30,2025-04-30 16:16:00,0,1,psa-20250331_htm.xml,1,
6254,0001401914-25-000022,1401914,"DARE BIOSCIENCE, INC.",2834.0,US,CA,SAN DIEGO,92122,3655 NOBEL DRIVE,SUITE 260,858-926-7655,US,CA,SAN DIEGO,92122,3655 NOBEL DRIVE,SUITE 260,US,DE,204139823,CERULEAN PHARMA INC.,20090714.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:04:00,0,1,dare-20250331_htm.xml,1,
6255,0001410578-25-000790,1828365,RLX TECHNOLOGY INC.,2111.0,CN,,GUANGDONG PROVINCE,518101,35F PEARL INTERNATIONAL FINANCIAL CENTER,"NO. 9 JIAN'AN FIRST ROAD, SHENZHEN",86 (10) 2173-7265,CN,,GUANGDONG PROVINCE,518101,35F PEARL INTERNATIONAL FINANCIAL CENTER,"NO. 9 JIAN'AN FIRST ROAD, SHENZHEN",KY,,0,,,1-LAF,1,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-17,2025-04-17 16:02:00,0,1,rlx-20241231x20f_htm.xml,1,
6256,0001410578-25-000852,1499543,NOAH HOLDINGS LTD,6282.0,CN,,SHANGHAI,200090,NO. 1687 CHANGYANG ROAD,"CHANGYANG VALLEY, BUILDING 2",(86-21) 8035-9221,CN,,SHANGHAI,200090,NO. 1687 CHANGYANG ROAD,"CHANGYANG VALLEY, BUILDING 2",,,0,,,2-ACC,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-24,2025-04-24 06:08:00,0,1,noah-20241231x20f_htm.xml,1,
6257,0001410578-25-000968,1477641,DAQO NEW ENERGY CORP.,3674.0,,,"WANZHOU, CHONGQING",,666 LONGDU AVENUE,,(86-23) 6486-6666,,,"WANZHOU, CHONGQING",,666 LONGDU AVENUE,,KY,,0,,,1-LAF,1,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-29,2025-04-29 06:49:00,0,1,dq-20241231x20f_htm.xml,1,
6258,0001410578-25-001091,1879814,TLGY ACQUISITION CORP,2821.0,KY,,GRAND CAYMAN,KY1-1104,"MAPLES CORPORATE SERVICES LIMITED, P.O.B","P.O.B. 309, UGLAND HOUSE",302-499-4656,HK,,HONG KONG SAR,19807,"FLAT A, 6/F, HO LEE COMMERCIAL BUILDING,","38-44 D'AGUILAR STREET, CENTRAL",KY,,981603634,TLGY ACQUISITION CORP,20210823.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-07,2025-05-07 16:06:00,0,1,tlgyu-20250331x10q_htm.xml,1,
6259,0001410578-25-001167,1405528,"UNITED STATES 12 MONTH OIL FUND, LP",6221.0,US,CA,WALNUT CREEK,94596,1850 MT. DIABLO BLVD.,SUITE 640,(510) 522-9600,US,CA,WALNUT CREEK,94596,1850 MT. DIABLO BLVD.,SUITE 640,,,260431897,,,2-ACC,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-09,2025-05-09 16:08:00,0,1,usl-20250331x10q_htm.xml,1,
6260,0001410578-25-001224,1454789,"ASTRIA THERAPEUTICS, INC.",2834.0,US,MA,BOSTON,02210,22 BOSTON WHARF ROAD,10TH FLOOR,617-349-1971,US,MA,BOSTON,02210,22 BOSTON WHARF ROAD,10TH FLOOR,US,DE,0,CATABASIS PHARMACEUTICALS INC,20090127.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-13,2025-05-13 16:02:00,0,1,atxs-20250331x10q_htm.xml,1,
6261,0001410578-25-001317,1733443,"5&2 STUDIOS, INC.",7812.0,US,TX,MIDLOTHIAN,76065,8291 BAUCUM ROAD,,833-924-6736,US,TX,MIDLOTHIAN,76065,8291 BAUCUM ROAD,,US,DE,823246222,"CHOSEN, INC.",20221207.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 15:38:00,0,1,tmb-20250331x10q_htm.xml,1,
6262,0001410578-25-001347,1137883,BRAINSTORM CELL THERAPEUTICS INC.,2836.0,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,201-488-0460,US,NY,NEW YORK,10019,1325 AVENUE OF AMERICAS,28TH FLOOR,US,DE,207273918,BRAINSTORM CELL THERAPEUTICS INC,20041122.0,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-15,2025-05-15 17:10:00,0,1,bcli-20250331x10q_htm.xml,1,
6263,0001410578-25-001368,1578742,"GPB AUTOMOTIVE PORTFOLIO, LP",5500.0,US,NY,GREAT NECK,11021,159 NORTHERN BLVD,,877-489-8484,US,NY,GREAT NECK,11021,159 NORTHERN BLVD,,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-20,2025-05-20 10:44:00,0,1,tmb-20250331x10q_htm.xml,1,
6264,0001410578-25-001385,831489,SCORES HOLDING CO INC,7900.0,US,NY,NEW YORK,10022,150 EAST 58TH STREET,SUITE,212-421-8480,US,NY,NEW YORK,10001,533-535 WEST 27TH STREET,SUITE,US,UT,870426358,INTERNET ADVISORY CORP,19980904.0,4-NON,0,1231.0,10-Q,2023-03-31,2023.0,Q1,2025-05-30,2025-05-30 16:22:00,0,1,tmb-20230331x10q_htm.xml,1,
6265,0001423689-25-000056,1423689,AGNC INVESTMENT CORP.,6798.0,US,MD,BETHESDA,20814,"7373 WISCONSIN AVENUE, 22ND FLOOR",,301 968 9300,US,MD,BETHESDA,20814,"7373 WISCONSIN AVENUE, 22ND FLOOR",,,,261701984,AMERICAN CAPITAL AGENCY CORP,20080111.0,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-02,2025-05-02 16:03:00,0,1,agnc-20250331_htm.xml,1,
6266,0001428205-25-000090,1428205,"ARMOUR RESIDENTIAL REIT, INC.",6798.0,US,FL,VERO BEACH,32963,3001 OCEAN DRIVE,SUITE 201,(772) 617-4340,US,FL,VERO BEACH,32963,3001 OCEAN DRIVE,SUITE 201,,,261908763,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-04-23,2025-04-23 16:23:00,0,1,arr-20250331_htm.xml,1,
6267,0001185185-25-000439,802257,"MITESCO, INC.",7370.0,US,FL,VERO BEACH,32963,"505 BEACHLAND BLVD., SUITE 1377",,844-383-8689,US,FL,VERO BEACH,32963,"505 BEACHLAND BLVD., SUITE 1377",,US,NV,0,"TRUE NATURE HOLDING, INC.",20160122.0,4-NON,0,1231.0,S-1/A,2024-12-31,,,2025-05-14,2025-05-13 18:48:00,0,1,mitis1a2051325_htm.xml,1,
6268,0001185185-25-000643,1419275,RYVYL INC.,8742.0,US,CA,SAN DIEGO,92108,"3131 CAMINO DEL RIO NORTH, SUITE 1400",,619-631-8261,US,CA,SAN DIEGO,92108,"3131 CAMINO DEL RIO NORTH, SUITE 1400",,US,NV,0,GREENBOX POS,20190222.0,4-NON,0,1231.0,S-1/A,2025-03-31,,,2025-06-16,2025-06-13 18:17:00,0,1,rvyls1a060225_htm.xml,1,
6269,0001193125-25-098265,1610601,HELLO GROUP INC.,7372.0,CN,,BEIJING,100102,"20/F, BLOCK B, TOWER 2, WANGJING SOHO","NO.1 FUTONGDONG STREET,CHAOYANG DISTRICT",861057310567,CN,,BEIJING,100102,"20/F, BLOCK B, TOWER 2, WANGJING SOHO","NO.1 FUTONGDONG STREET,CHAOYANG DISTRICT",,,0,MOMO INC.,20140730.0,1-LAF,1,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-28,2025-04-28 06:31:00,0,1,d744071d20f_htm.xml,1,
6270,0001193125-25-110536,1276520,GENWORTH FINANCIAL INC,6311.0,US,VA,GLEN ALLEN,23060,11011 WEST BROAD STREET,,804-281-6000,US,VA,GLEN ALLEN,23060,11011 WEST BROAD STREET,,US,DE,800873306,,,1-LAF,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-02,2025-05-02 06:31:00,0,1,d948833d10q_htm.xml,1,
6271,0001193125-25-119840,1905824,PIMCO CAPITAL SOLUTIONS BDC CORP.,,US,CA,NEWPORT BEACH,92660,650 NEWPORT CENTER DRIVE,,888.887.4626,US,CA,NEWPORT BEACH,92660,650 NEWPORT CENTER DRIVE,,US,DE,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:06:00,0,1,d947956d10q_htm.xml,1,
6272,0001193125-25-119885,2029769,OAKTREE ACQUISITION CORP. III LIFE SCIENCES,6770.0,US,CA,LOS ANGELES,90071,"333 SOUTH GRAND AVENUE, 28TH FLOOR",,213-830-6300,US,CA,LOS ANGELES,90071,"333 SOUTH GRAND AVENUE, 28TH FLOOR",,KY,,0,,,4-NON,0,1231.0,10-Q,2025-03-31,2025.0,Q1,2025-05-14,2025-05-14 16:31:00,0,1,d864399d10q_htm.xml,1,
6273,0001193125-25-152053,1853138,ARES ACQUISITION CORP II,7373.0,US,NY,NEW YORK,10167,C/O ARES MANAGEMENT LLC,"245 PARK AVENUE, 44TH FLOOR",310-201-4100,US,NY,NEW YORK,10167,C/O ARES MANAGEMENT LLC,"245 PARK AVENUE, 44TH FLOOR",KY,,0,,,4-NON,0,1231.0,S-4/A,2025-03-31,,,2025-06-30,2025-06-30 08:42:00,0,1,d948047ds4a_htm.xml,2,1747286
6274,0001213900-25-026597,65596,SIEBERT FINANCIAL CORP,6211.0,US,NY,NEW YORK,10005,120 WALL STREET,25TH FLOOR,212-644-2400,US,NY,NEW YORK,10005,120 WALL STREET,25TH FLOOR,US,NY,111796714,MICHAELS J INC,19950221.0,4-NON,0,1231.0,10-K/A,2024-12-31,2024.0,FY,2025-04-01,2025-03-31 21:21:00,0,1,ea0236430-10ka1_siebert_htm.xml,1,
6275,0001213900-25-028697,1725882,INX LTD,6199.0,GI,,GIBRALTAR,GX111AA,57/63 LINE WALL ROAD,,350 200 20086,GI,,GIBRALTAR,GX111AA,57/63 LINE WALL ROAD,,GI,,0,,,4-NON,0,1231.0,20-F,2024-12-31,2024.0,FY,2025-04-03,2025-04-03 17:04:00,0,1,ea0236654-20f_inxltd_htm.xml,1,
6276,0001213900-25-031620,1787518,NUKKLEUS INC.,8742.0,US,NJ,JERSEY CITY,07310,525 WASHINGTON BLVD,,212-791-4663,US,NJ,JERSEY CITY,07310,525 WASHINGTON BLVD,,US,DE,383912845,BRILLIANT ACQUISITION CORP,20190909.0,4-NON,0,930.0,10-K/A,2024-09-30,2024.0,FY,2025-04-14,2025-04-14 17:09:00,0,1,ea0238088-10ka1_nukkleus_htm.xml,1,
6277,0001213900-25-032016,1760026,REGENERATIVE MEDICAL TECHNOLOGY GROUP INC.,5990.0,US,FL,BOCA RATON,33432,433 PLAZA REAL SUITE 275,,800-889-9509,US,FL,BOCA RATON,33432,433 PLAZA REAL SUITE 275,,,,880492191,"MESO NUMISMATICS, INC.",20181126.0,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 15:24:00,0,1,ea0238230-10k_regenerative_htm.xml,1,
6278,0001213900-25-032145,1960847,TOPPOINT HOLDINGS INC.,4210.0,US,PA,AUDUBON,19403,1907 BLACK HAWK CIR,,202-869-0888,US,PA,AUDUBON,19403,1907 BLACK HAWK CIR,,US,NV,0,,,4-NON,0,1231.0,10-K,2024-12-31,2024.0,FY,2025-04-15,2025-04-15 16:37:00,0,1,ea0235618-10k_toppoint_htm.xml,1,
6279,0001213900-25-032701,1894525,"APIMEDS PHARMACEUTICALS US, INC.",2834.0,US,NJ,HOPEWELL,08525,2 EAST BROAD STREET,2ND FLOOR,609-751-4485,US,NJ,HOPEWELL,08525,2 EAST BROAD STREET,2ND FLOOR,US,DE,851099700,,,4-NON,0,1231.0,POS AM,2024-12-31,,,2025-04-17,2025-04-16 19:56:00,0,1,ea0201124-18_htm.xml,1,
6280,0001213900-25-033116,2028293,"RAIN ENHANCEMENT TECHNOLOGIES HOLDCO, INC.",3590.0,US,FL,NAPLES,34103,4851 TAMIAMI TRAIL N,SUITE 200,5083616699,US,FL,NAPLES,34103,4851 TAMIAMI TRAIL N,SUITE 200,US,MA,993527155,,,4-NON,0,1231.0,POS AM,2024-12-31,,,2025-04-18,2025-04-17 21:52:00,0,1,ea0237947-posam1_rainenhan_htm.xml,1,
